subject,relation,object,question,label
Betty Sutton,place of birth,Barberton,What is the place of birth of Betty Sutton?,Barberton
Allen T. Caperton,sex or gender,male,What is the sex or gender of Allen T. Caperton?,male
Betty Sutton,family name,Sutton,Who is the family name of Betty Sutton?,Sutton
Betty Sutton,sex or gender,female,What is the sex or gender of Betty Sutton?,female
Joseph E. McDonald,place of birth,Butler County,What is the place of birth of Joseph E. McDonald?,Butler County
Allen T. Caperton,member of political party,Democratic Party,What is the member of political party of Allen T. Caperton?,Democratic Party
Joseph E. McDonald,member of political party,Democratic Party,What is the member of political party of Joseph E. McDonald?,Democratic Party
Allen T. Caperton,place of birth,Monroe County,What is the place of birth of Allen T. Caperton?,Monroe County
Joseph E. McDonald,sex or gender,male,What is the sex or gender of Joseph E. McDonald?,male
Allen T. Caperton,social classification,slave owner,What is the social classification of Allen T. Caperton?,slave owner
Allen T. Caperton,work location,"Washington, D.C.",What is the work location of Allen T. Caperton?,"Washington, D.C."
Green Berry Samuels,member of political party,Democratic Party,What is the member of political party of Green Berry Samuels?,Democratic Party
Green Berry Samuels,social classification,slave owner,What is the social classification of Green Berry Samuels?,slave owner
Green Berry Samuels,work location,"Washington, D.C.",What is the work location of Green Berry Samuels?,"Washington, D.C."
John Marshall,field of work,law,What is the field of work of John Marshall?,law
John Marshall,military branch,Continental Army,What is the military branch of John Marshall?,Continental Army
John Marshall,member of political party,Federalist Party,What is the member of political party of John Marshall?,Federalist Party
Green Berry Samuels,place of birth,Shenandoah County,What is the place of birth of Green Berry Samuels?,Shenandoah County
Green Berry Samuels,sex or gender,male,What is the sex or gender of Green Berry Samuels?,male
Bill Orton,work location,"Washington, D.C.",What is the work location of Bill Orton?,"Washington, D.C."
Bill Orton,member of political party,Democratic Party,What is the member of political party of Bill Orton?,Democratic Party
Bill Orton,place of death,Juab County,What is the place of death of Bill Orton?,Juab County
John Marshall,spouse,Mary Willis Ambler Marshall,Who is the spouse of John Marshall?,Mary Willis Ambler Marshall
John Marshall,father,Thomas Marshall,Who is the father of John Marshall?,Thomas Marshall
Bill Orton,employer,Internal Revenue Service,What is the employer of Bill Orton?,Internal Revenue Service
Bill Orton,place of birth,North Ogden,What is the place of birth of Bill Orton?,North Ogden
Jacob Crocheron,member of political party,Democratic Party,What is the member of political party of Jacob Crocheron?,Democratic Party
John Marshall,sex or gender,male,What is the sex or gender of John Marshall?,male
Bill Orton,sex or gender,male,What is the sex or gender of Bill Orton?,male
Thomas Swann,occupation,politician,What is the occupation of Thomas Swann?,politician
Jacob Crocheron,occupation,politician,What is the occupation of Jacob Crocheron?,politician
Thomas Swann,place of birth,Alexandria,What is the place of birth of Thomas Swann?,Alexandria
Jacob Crocheron,place of death,Staten Island,What is the place of death of Jacob Crocheron?,Staten Island
Jacob Crocheron,place of birth,Staten Island,What is the place of birth of Jacob Crocheron?,Staten Island
Thomas Swann,place of death,Leesburg,What is the place of death of Thomas Swann?,Leesburg
Henry C. Murphy,member of political party,Democratic Party,What is the member of political party of Henry C. Murphy?,Democratic Party
Jacob Crocheron,sex or gender,male,What is the sex or gender of Jacob Crocheron?,male
Henry C. Murphy,place of death,Brooklyn,What is the place of death of Henry C. Murphy?,Brooklyn
Thomas Swann,spouse,Josephine Ward Thomson,Who is the spouse of Thomas Swann?,Josephine Ward Thomson
Henry C. Murphy,work location,"Washington, D.C.",What is the work location of Henry C. Murphy?,"Washington, D.C."
Henry C. Murphy,educated at,Columbia University,What was Henry C. Murphy educated at?,Columbia University
Thomas Swann,sex or gender,male,What is the sex or gender of Thomas Swann?,male
Henry C. Murphy,place of birth,Brooklyn,What is the place of birth of Henry C. Murphy?,Brooklyn
Jacob Crocheron,work location,"Washington, D.C.",What is the work location of Jacob Crocheron?,"Washington, D.C."
Thomas Swann,father,Thomas Swann,Who is the father of Thomas Swann?,Thomas Swann
Jacob Crocheron,social classification,slave owner,What is the social classification of Jacob Crocheron?,slave owner
Thomas Swann,social classification,slave owner,What is the social classification of Thomas Swann?,slave owner
Henry C. Murphy,family name,Murphy,Who is the family name of Henry C. Murphy?,Murphy
Henry C. Murphy,sex or gender,male,What is the sex or gender of Henry C. Murphy?,male
John Lefferts,social classification,slave owner,What is the social classification of John Lefferts?,slave owner
Thomas Swann,given name,Thomas,Who is the given name of Thomas Swann?,Thomas
John Lefferts,work location,"Washington, D.C.",What is the work location of John Lefferts?,"Washington, D.C."
Alan Greenspan,religion or worldview,atheism,What is the religion or worldview of Alan Greenspan?,atheism
Jacob Crocheron,given name,Jacob,Who is the given name of Jacob Crocheron?,Jacob
Alan Greenspan,field of work,economics,What is the field of work of Alan Greenspan?,economics
Alan Greenspan,influenced by,Ayn Rand,Who was Alan Greenspan influenced by?,Ayn Rand
Robert C. Nicholas,work location,"Washington, D.C.",What is the work location of Robert C. Nicholas?,"Washington, D.C."
Robert C. Nicholas,social classification,slave owner,What is the social classification of Robert C. Nicholas?,slave owner
Alan Greenspan,academic degree,Doctor of Philosophy,What is the academic degree of Alan Greenspan?,Doctor of Philosophy
John Lefferts,given name,John,Who is the given name of John Lefferts?,John
Alan Greenspan,given name,Alan,Who is the given name of Alan Greenspan?,Alan
Connie Mack III,work location,"Washington, D.C.",What is the work location of Connie Mack III?,"Washington, D.C."
Robert C. Nicholas,given name,Robert,Who is the given name of Robert C. Nicholas?,Robert
Alan Greenspan,writing language,English,What is the writing language of Alan Greenspan?,English
Alan Greenspan,instrument,clarinet,What is the instrument of Alan Greenspan?,clarinet
Dennis Kucinich,spouse,Elizabeth Kucinich,Who is the spouse of Dennis Kucinich?,Elizabeth Kucinich
Connie Mack III,given name,Alexander,Who is the given name of Connie Mack III?,Alexander
Dennis Kucinich,member of political party,Democratic Party,What is the member of political party of Dennis Kucinich?,Democratic Party
Connie Mack III,sex or gender,male,What is the sex or gender of Connie Mack III?,male
Connie Mack III,child,Connie Mack IV,Who is the child of Connie Mack III?,Connie Mack IV
Dennis Kucinich,religion or worldview,Catholic Church,What is the religion or worldview of Dennis Kucinich?,Catholic Church
Charles Allen Culberson,place of death,"Washington, D.C.",What is the place of death of Charles Allen Culberson?,"Washington, D.C."
Joseph E. McDonald,work location,"Washington, D.C.",What is the work location of Joseph E. McDonald?,"Washington, D.C."
Dennis Kucinich,sex or gender,male,What is the sex or gender of Dennis Kucinich?,male
Edward Lucas,work location,"Washington, D.C.",What is the work location of Edward Lucas?,"Washington, D.C."
Dennis Kucinich,child,Jackie Kucinich,Who is the child of Dennis Kucinich?,Jackie Kucinich
Dennis Kucinich,occupation,politician,What is the occupation of Dennis Kucinich?,politician
Edward Lucas,social classification,slave owner,What is the social classification of Edward Lucas?,slave owner
Edward Lucas,member of political party,Democratic Party,What is the member of political party of Edward Lucas?,Democratic Party
Dennis Kucinich,given name,John,Who is the given name of Dennis Kucinich?,John
Joseph E. McDonald,given name,Joseph,Who is the given name of Joseph E. McDonald?,Joseph
Edward Lucas,place of death,Harpers Ferry,What is the place of death of Edward Lucas?,Harpers Ferry
Charles Allen Culberson,father,David B. Culberson,Who is the father of Charles Allen Culberson?,David B. Culberson
Charles Allen Culberson,sex or gender,male,What is the sex or gender of Charles Allen Culberson?,male
Edward Lucas,given name,Edward,Who is the given name of Edward Lucas?,Edward
John Marshall,social classification,slave owner,What is the social classification of John Marshall?,slave owner
John Marshall,work location,"Washington, D.C.",What is the work location of John Marshall?,"Washington, D.C."
Edward Lucas,family name,Lucas,Who is the family name of Edward Lucas?,Lucas
Edward Lucas,sex or gender,male,What is the sex or gender of Edward Lucas?,male
Edward Lucas,educated at,Dickinson College,What was Edward Lucas educated at?,Dickinson College
John Marshall,described by source,Encyclopædia Britannica 11th edition,What is the described by source of John Marshall?,Encyclopædia Britannica 11th edition
Roswell Farnham,place of burial,Vermont,What is the place of burial of Roswell Farnham?,Vermont
Charles Allen Culberson,work location,"Washington, D.C.",What is the work location of Charles Allen Culberson?,"Washington, D.C."
Roswell Farnham,educated at,University of Vermont,What was Roswell Farnham educated at?,University of Vermont
John Marshall,family name,Marshall,Who is the family name of John Marshall?,Marshall
John Marshall,given name,John,Who is the given name of John Marshall?,John
Roswell Farnham,sex or gender,male,What is the sex or gender of Roswell Farnham?,male
John Marshall,writing language,English,What is the writing language of John Marshall?,English
James S. Sherman,native language,English,What is the native language of James S. Sherman?,English
James S. Sherman,cause of death,kidney failure,What is the cause of death of James S. Sherman?,kidney failure
James S. Sherman,manner of death,natural causes,What is the manner of death of James S. Sherman?,natural causes
James S. Sherman,work location,"Washington, D.C.",What is the work location of James S. Sherman?,"Washington, D.C."
James S. Sherman,educated at,Hamilton College,What was James S. Sherman educated at?,Hamilton College
Edward Irving Edwards,member of political party,Democratic Party,What is the member of political party of Edward Irving Edwards?,Democratic Party
James S. Sherman,father,Richard Updike Sherman,Who is the father of James S. Sherman?,Richard Updike Sherman
Edward Irving Edwards,work location,"Washington, D.C.",What is the work location of Edward Irving Edwards?,"Washington, D.C."
Charles Allen Culberson,given name,Charles,Who is the given name of Charles Allen Culberson?,Charles
Edward Irving Edwards,manner of death,suicide,What is the manner of death of Edward Irving Edwards?,suicide
Edward Irving Edwards,educated at,New York University,What was Edward Irving Edwards educated at?,New York University
James S. Sherman,spouse,Carrie Babcock Sherman,Who is the spouse of James S. Sherman?,Carrie Babcock Sherman
