subject,relation,object,question,label
United Kingdom,economy of topic,economy of the United Kingdom,What is the economy of topic of United Kingdom?,economy of the United Kingdom
Philippines,highest point,Mount Apo,What is the highest point of Philippines?,Mount Apo
Philippines,replaces,Commonwealth of the Philippines,What does Philippines replace?,Commonwealth of the Philippines
Philippines,described by source,Encyclopædia Britannica 11th edition,What is the described by source of Philippines?,Encyclopædia Britannica 11th edition
Philippines,central bank,Bangko Sentral ng Pilipinas,What is the central bank of Philippines?,Bangko Sentral ng Pilipinas
Philippines,history of topic,history of the Philippines,What is the history of topic of Philippines?,history of the Philippines
People's Republic of China,replaces,Republic of China,What does People's Republic of China replace?,Republic of China
People's Republic of China,central bank,People's Bank of China,What is the central bank of People's Republic of China?,People's Bank of China
People's Republic of China,office held by head of state,President of the People's Republic of China,What is the office held by head of state of People's Republic of China?,President of the People's Republic of China
People's Republic of China,driving side,right,What is the driving side of People's Republic of China?,right
People's Republic of China,culture,Chinese culture,What is the culture of People's Republic of China?,Chinese culture
Central African Republic,capital,Bangui,What is the capital of Central African Republic?,Bangui
Central African Republic,currency,Central African CFA franc,What is the currency of Central African Republic?,Central African CFA franc
Central African Republic,located in/on physical feature,Central Africa,What is the located in/on physical feature of Central African Republic?,Central Africa
Central African Republic,central bank,Bank of Central African States,What is the central bank of Central African Republic?,Bank of Central African States
Central African Republic,driving side,right,What is the driving side of Central African Republic?,right
Central African Republic,highest point,Mont Ngaoui,Who is the highest point of Central African Republic?,Mont Ngaoui
Angola,driving side,right,What is the driving side of Angola?,right
Mali,madhhab,Malikism,What is the madhhab of Mali?,Malikism
Tanzania,capital,Dodoma,What is the capital of Tanzania?,Dodoma
Tanzania,currency,Tanzanian shilling,What is the currency of Tanzania?,Tanzanian shilling
Tanzania,head of state,Samia Hassan Suluhu,Who is the head of state of Tanzania?,Samia Hassan Suluhu
Tanzania,head of government,Samia Hassan Suluhu,Who is the head of government of Tanzania?,Samia Hassan Suluhu
People's Republic of China,head of state,Xi Jinping,Who is the head of state of People's Republic of China?,Xi Jinping
People's Republic of China,capital,Beijing,What is the capital of People's Republic of China?,Beijing
People's Republic of China,currency,renminbi,What is the currency of People's Republic of China?,renminbi
People's Republic of China,head of government,Li Qiang,Who is the head of government of People's Republic of China?,Li Qiang
People's Republic of China,legislative body,National People's Congress,What is the legislative body of People's Republic of China?,National People's Congress
People's Republic of China,top-level Internet domain,.cn,What is the top-level Internet domain of People's Republic of China?,.cn
People's Republic of China,founded by,Chinese Communist Party,What was People's Republic of China founded by?,Chinese Communist Party
People's Republic of China,anthem,March of the Volunteers,When does People's Republic of China anthem?,March of the Volunteers
People's Republic of China,executive body,State Council of the People's Republic of China,What is the executive body of People's Republic of China?,State Council of the People's Republic of China
People's Republic of China,flag,flag of China,What is the flag of People's Republic of China?,flag of China
People's Republic of China,follows,Republic of China,What does People's Republic of China follow?,Republic of China
Brazil,highest point,Pico da Neblina,What is the highest point of Brazil?,Pico da Neblina
Brazil,central bank,Central Bank of Brazil,What is the central bank of Brazil?,Central Bank of Brazil
People's Republic of China,located in/on physical feature,China,What is the located in/on physical feature of People's Republic of China?,China
Brazil,office held by head of government,President of Brazil,What is the office held by head of government of Brazil?,President of Brazil
Brazil,history of topic,history of Brazil,What is the history of topic of Brazil?,history of Brazil
Brazil,driving side,right,What is the driving side of Brazil?,right
Brazil,office held by head of state,President of Brazil,What is the office held by head of state of Brazil?,President of Brazil
Brazil,official language,Portuguese,What is the official language of Brazil?,Portuguese
Brazil,currency,Brazilian real,What is the currency of Brazil?,Brazilian real
Brazil,anthem,Brazilian National Anthem,What does Brazil anthem?,Brazilian National Anthem
Brazil,discoverer or inventor,Pedro Álvares Cabral,Who is the discoverer or inventor of Brazil?,Pedro Álvares Cabral
Brazil,head of government,Luiz Inácio Lula da Silva,Who is the head of government of Brazil?,Luiz Inácio Lula da Silva
Brazil,head of state,Luiz Inácio Lula da Silva,Who is the head of state of Brazil?,Luiz Inácio Lula da Silva
Brazil,flag,flag of Brazil,What is the flag of Brazil?,flag of Brazil
Brazil,main regulatory text,Constitution of Brazil,What is the main regulatory text of Brazil?,Constitution of Brazil
Brazil,executive body,Federal Government of Brazil,What is the executive body of Brazil?,Federal Government of Brazil
Brazil,legislative body,National Congress of Brazil,What is the legislative body of Brazil?,National Congress of Brazil
Brazil,highest judicial authority,Supreme Federal Court,What is the highest judicial authority of Brazil?,Supreme Federal Court
Central African Republic,official observer status in organisation,Organisation of Islamic Cooperation,What is the official observer status in organisation of Central African Republic?,Organisation of Islamic Cooperation
Togo,flag,flag of Togo,What is the flag of Togo?,flag of Togo
Togo,currency,West African CFA franc,What is the currency of Togo?,West African CFA franc
Togo,head of state,Faure Essozimna Gnassingbé,Who is the head of state of Togo?,Faure Essozimna Gnassingbé
Russia,official language,Russian,What is the official language of Russia?,Russian
Russia,head of government,Mikhail Mishustin,Who is the head of government of Russia?,Mikhail Mishustin
Russia,currency,Russian ruble,What is the currency of Russia?,Russian ruble
Russia,follows,Russian Soviet Federative Socialist Republic,What does Russia follow?,Russian Soviet Federative Socialist Republic
Philippines,driving side,right,What is the driving side of Philippines?,right
United Kingdom,history of topic,history of the United Kingdom,What is the history of topic of United Kingdom?,history of the United Kingdom
United Kingdom,geography of topic,geography of the United Kingdom,What is the geography of topic of United Kingdom?,geography of the United Kingdom
People's Republic of China,economy of topic,economy of China,What is the economy of topic of People's Republic of China?,economy of China
Brazil,demographics of topic,demographics of Brazil,What is the demographics of topic of Brazil?,demographics of Brazil
Togo,central bank,Central Bank of West African States,What is the central bank of Togo?,Central Bank of West African States
Togo,history of topic,history of Togo,What is the history of topic of Togo?,history of Togo
Togo,located in/on physical feature,West Africa,What is the located in/on physical feature of Togo?,West Africa
Togo,driving side,right,What is the driving side of Togo?,right
Russia,executive body,Government of Russia,What is the executive body of Russia?,Government of Russia
Brazil,economy of topic,economy of Brazil,What is the economy of topic of Brazil?,economy of Brazil
Russia,patron saint,Andrew the Apostle,Who is the patron saint of Russia?,Andrew the Apostle
Tunisia,currency,Tunisian dinar,What is the currency of Tunisia?,Tunisian dinar
Tunisia,capital,Tunis,What is the capital of Tunisia?,Tunis
Tunisia,flag,flag of Tunisia,What is the flag of Tunisia?,flag of Tunisia
Tunisia,official language,Arabic,What is the official language of Tunisia?,Arabic
Tunisia,ethnic group,Arabs,What is the ethnic group of Tunisia?,Arabs
Tunisia,named after,Tunis,What was Tunisia named after?,Tunis
Tunisia,basic form of government,semi-presidential system,What is the basic form of government of Tunisia?,semi-presidential system
Tunisia,anthem,Humat Al Hima,Who does Tunisia anthem?,Humat Al Hima
Tunisia,executive body,Government of Tunisia,What is the executive body of Tunisia?,Government of Tunisia
Tunisia,head of government,Ahmed Hachani,Who is the head of government of Tunisia?,Ahmed Hachani
Tunisia,central bank,Central Bank of Tunisia,What is the central bank of Tunisia?,Central Bank of Tunisia
Russia,official religion,non-denominational,What is the official religion of Russia?,non-denominational
Zambia,geography of topic,geography of Zambia,What is the geography of topic of Zambia?,geography of Zambia
Russia,railway traffic side,right,What is the railway traffic side of Russia?,right
Russia,economy of topic,economy of Russia,What is the economy of topic of Russia?,economy of Russia
Germany,head of state,Frank-Walter Steinmeier,Who is the head of state of Germany?,Frank-Walter Steinmeier
Germany,official language,German,What is the official language of Germany?,German
Russia,demographics of topic,demographics of Russia,What is the demographics of topic of Russia?,demographics of Russia
Germany,currency,Euro,What is the currency of Germany?,Euro
Germany,capital,Berlin,What is the capital of Germany?,Berlin
Germany,head of government,Olaf Scholz,Who is the head of government of Germany?,Olaf Scholz
Germany,highest judicial authority,Federal Constitutional Court,What is the highest judicial authority of Germany?,Federal Constitutional Court
Germany,flag,flag of Germany,What is the flag of Germany?,flag of Germany
Germany,executive body,Government of the Federal Republic of Germany,What is the executive body of Germany?,Government of the Federal Republic of Germany
Germany,patron saint,Michael,Who is the patron saint of Germany?,Michael
Germany,central bank,Deutsche Bundesbank,What is the central bank of Germany?,Deutsche Bundesbank
Germany,office held by head of government,Federal Chancellor of Germany,What is the office held by head of government of Germany?,Federal Chancellor of Germany
Zimbabwe,head of state,Emmerson Mnangagwa,Who is the head of state of Zimbabwe?,Emmerson Mnangagwa
Germany,office held by head of state,president of Germany,What is the office held by head of state of Germany?,president of Germany
Zimbabwe,head of government,Emmerson Mnangagwa,Who is the head of government of Zimbabwe?,Emmerson Mnangagwa
Russia,located in/on physical feature,Eurasia,What is the located in/on physical feature of Russia?,Eurasia
